order_id,order_date,customer_id,customer_age,customer_city,category,product,quantity,unit_price,total_price,order_month,day_of_week
ORD-001499,2024-09-25,CUST-2683,46,İstanbul,Giyim,Şiir,4,547.45,2189.8,2024-09,Wednesday
ORD-001500,2024-05-20,CUST-1123,63,İzmir,Kozmetik,Ayna,1,3704.0,3704.0,2024-05,Monday
ORD-001501,2024-09-30,CUST-3048,31,İstanbul,Giyim,Halı,2,3545.31,7090.62,2024-09,Monday
ORD-001502,2024-04-05,CUST-1967,37,İstanbul,Giyim,Bilim Kurgu,4,4932.5,19730.0,2024-04,Friday
ORD-001503,2024-08-14,CUST-4830,50,Ankara,Kitap,Lambader,3,2634.02,7902.06,2024-08,Wednesday
ORD-001504,2024-02-08,CUST-1854,60,İzmir,Elektronik,Kot Pantolon,1,4140.75,4140.75,2024-02,Thursday
ORD-001505,2024-10-28,CUST-1639,32,İstanbul,Spor,Tişört,2,2903.38,5806.76,2024-10,Monday
ORD-001506,2024-01-29,CUST-3238,29,İstanbul,Giyim,Roman,3,4376.73,13130.19,2024-01,Monday
ORD-001507,2024-11-13,CUST-2602,57,İstanbul,Spor,Nemlendirici,2,3619.05,7238.1,2024-11,Wednesday
ORD-001508,2024-09-01,CUST-3563,37,İstanbul,Spor,Lambader,1,3232.28,3232.28,2024-09,Sunday
ORD-001509,2024-08-23,CUST-1441,47,Diğer,Kitap,Nemlendirici,4,2847.36,11389.44,2024-08,Friday
ORD-001510,2024-07-03,CUST-2944,55,Diğer,Giyim,Lambader,2,3628.7,7257.4,2024-07,Wednesday
ORD-001511,2024-09-28,CUST-2838,20,İstanbul,Kozmetik,Futbol Topu,4,2127.29,8509.16,2024-09,Saturday
ORD-001512,2024-08-23,CUST-2829,45,İzmir,Spor,Vazo,4,528.05,2112.2,2024-08,Friday
ORD-001513,2024-08-26,CUST-3190,43,Diğer,Giyim,Ayakkabı,2,247.93,495.86,2024-08,Monday
ORD-001514,2024-09-22,CUST-4262,47,İstanbul,Ev & Yaşam,Tablet,2,2421.17,4842.34,2024-09,Sunday
ORD-001515,2024-12-24,CUST-1532,30,Gaziantep,Kozmetik,Laptop,2,3016.49,6032.98,2024-12,Tuesday
ORD-001516,2024-12-05,CUST-3274,30,Diğer,Ev & Yaşam,Kulaklık,4,440.3,1761.2,2024-12,Thursday
ORD-001517,2024-03-05,CUST-2336,19,İstanbul,Ev & Yaşam,Tablet,3,1470.17,4410.51,2024-03,Tuesday
ORD-001518,2024-06-25,CUST-4700,54,İstanbul,Spor,Güneş Kremi,1,1644.06,1644.06,2024-06,Tuesday
ORD-001519,2024-01-03,CUST-1948,55,Diğer,Ev & Yaşam,Güneş Kremi,3,2835.84,8507.52,2024-01,Wednesday
ORD-001520,2024-05-21,CUST-4373,19,İzmir,Kitap,Perde,4,1428.49,5713.96,2024-05,Tuesday
ORD-001521,2024-06-06,CUST-4725,53,İstanbul,Kitap,Nemlendirici,2,523.46,1046.92,2024-06,Thursday
ORD-001522,2024-11-19,CUST-3019,43,İstanbul,Spor,Lambader,2,866.04,1732.08,2024-11,Tuesday
ORD-001523,2024-05-25,CUST-1459,28,Ankara,Giyim,Futbol Topu,1,911.04,911.04,2024-05,Saturday
ORD-001524,2024-10-19,CUST-4472,25,Antalya,Elektronik,Perde,1,4221.34,4221.34,2024-10,Saturday
ORD-001525,2024-06-01,CUST-1550,61,Adana,Giyim,Tablet,3,1457.38,4372.14,2024-06,Saturday
ORD-001526,2024-07-11,CUST-1392,57,Diğer,Giyim,Roman,3,3587.72,10763.16,2024-07,Thursday
ORD-001527,2024-03-13,CUST-4938,60,İstanbul,Giyim,Bilim Kurgu,1,2860.8,2860.8,2024-03,Wednesday
ORD-001528,2024-10-31,CUST-2787,39,İzmir,Giyim,Ayakkabı,4,4886.34,19545.36,2024-10,Thursday
ORD-001529,2024-12-09,CUST-1844,37,İzmir,Kozmetik,Ayakkabı,3,1400.47,4201.41,2024-12,Monday
ORD-001530,2024-05-19,CUST-4278,25,Ankara,Elektronik,Ayna,2,833.95,1667.9,2024-05,Sunday
ORD-001531,2024-07-05,CUST-3257,46,İstanbul,Kozmetik,Biyografi,2,307.59,615.18,2024-07,Friday
ORD-001532,2024-10-19,CUST-2138,57,Diğer,Ev & Yaşam,Kulaklık,4,1242.75,4971.0,2024-10,Saturday
ORD-001533,2024-03-01,CUST-4808,43,Eskişehir,Giyim,Maskara,1,3436.15,3436.15,2024-03,Friday
ORD-001534,2024-07-16,CUST-1645,47,Ankara,Kitap,Smartwatch,3,472.03,1416.09,2024-07,Tuesday
ORD-001535,2024-10-21,CUST-4322,34,Bursa,Spor,Kulaklık,2,1261.27,2522.54,2024-10,Monday
ORD-001536,2024-11-14,CUST-3266,37,İstanbul,Spor,Perde,1,4283.78,4283.78,2024-11,Thursday
ORD-001537,2024-10-28,CUST-3454,33,İzmir,Kozmetik,Vazo,3,2935.62,8806.86,2024-10,Monday
ORD-001538,2024-12-09,CUST-2466,63,Antalya,Kozmetik,Futbol Topu,4,394.13,1576.52,2024-12,Monday
ORD-001539,2024-01-11,CUST-4674,60,İzmir,Kitap,Laptop,2,286.03,572.06,2024-01,Thursday
ORD-001540,2024-03-02,CUST-2377,24,Diğer,Giyim,Kulaklık,4,352.56,1410.24,2024-03,Saturday
ORD-001541,2024-11-28,CUST-3935,33,Bursa,Elektronik,Ayna,4,4712.28,18849.12,2024-11,Thursday
ORD-001542,2024-08-13,CUST-3605,62,Ankara,Ev & Yaşam,Ayna,4,4256.86,17027.44,2024-08,Tuesday
ORD-001543,2024-06-01,CUST-3597,64,Konya,Spor,Bisiklet,3,4232.45,12697.35,2024-06,Saturday
ORD-001544,2024-07-17,CUST-1141,44,İstanbul,Ev & Yaşam,Koşu Bandı,4,4624.87,18499.48,2024-07,Wednesday
ORD-001545,2024-02-21,CUST-3659,40,Ankara,Elektronik,Mont,3,2551.01,7653.03,2024-02,Wednesday
ORD-001546,2024-09-16,CUST-1500,41,İstanbul,Kozmetik,Bilim Kurgu,3,1274.36,3823.08,2024-09,Monday
ORD-001547,2024-02-28,CUST-1839,26,Ankara,Spor,Smartwatch,4,2036.67,8146.68,2024-02,Wednesday
ORD-001548,2024-03-12,CUST-3749,52,Gaziantep,Ev & Yaşam,Laptop,4,3608.38,14433.52,2024-03,Tuesday
ORD-001549,2024-05-27,CUST-4618,37,Ankara,Kozmetik,Bisiklet,1,4386.36,4386.36,2024-05,Monday
ORD-001550,2024-12-14,CUST-2682,54,Gaziantep,Elektronik,Futbol Topu,2,2203.7,4407.4,2024-12,Saturday
ORD-001551,2024-03-03,CUST-2565,59,İzmir,Ev & Yaşam,Kot Pantolon,1,2700.14,2700.14,2024-03,Sunday
ORD-001552,2024-11-05,CUST-3046,34,İstanbul,Giyim,Ders Kitabı,2,4662.33,9324.66,2024-11,Tuesday
ORD-001553,2024-08-30,CUST-4917,64,Gaziantep,Kozmetik,Kot Pantolon,2,582.12,1164.24,2024-08,Friday
ORD-001554,2024-11-25,CUST-2530,48,İstanbul,Elektronik,Biyografi,1,4318.38,4318.38,2024-11,Monday
ORD-001555,2024-04-16,CUST-1595,25,İstanbul,Ev & Yaşam,Nemlendirici,1,838.57,838.57,2024-04,Tuesday
ORD-001556,2024-08-13,CUST-2904,32,İzmir,Giyim,Tablet,2,2445.11,4890.22,2024-08,Tuesday
ORD-001557,2024-11-08,CUST-1280,48,İstanbul,Giyim,Elbise,2,1131.19,2262.38,2024-11,Friday
ORD-001558,2024-08-05,CUST-1423,47,İstanbul,Elektronik,Bisiklet,2,3034.59,6069.18,2024-08,Monday
ORD-001559,2024-08-28,CUST-3903,63,Bursa,Kitap,Ayakkabı,3,2814.94,8444.82,2024-08,Wednesday
ORD-001560,2024-09-15,CUST-1269,37,İzmir,Spor,Parfüm,2,1931.04,3862.08,2024-09,Sunday
ORD-001561,2024-09-18,CUST-1153,56,Ankara,Elektronik,Kot Pantolon,4,4323.35,17293.4,2024-09,Wednesday
ORD-001562,2024-01-05,CUST-3661,29,Diğer,Giyim,Laptop,4,3316.08,13264.32,2024-01,Friday
ORD-001563,2024-09-17,CUST-2750,34,İzmir,Giyim,Ruj,4,3619.97,14479.88,2024-09,Tuesday
ORD-001564,2024-02-23,CUST-1661,59,Eskişehir,Elektronik,Koşu Bandı,1,795.77,795.77,2024-02,Friday
ORD-001565,2024-02-16,CUST-2967,47,İstanbul,Kitap,Koşu Bandı,1,4421.67,4421.67,2024-02,Friday
ORD-001566,2024-08-02,CUST-1082,46,İzmir,Spor,Lambader,1,876.85,876.85,2024-08,Friday
ORD-001567,2024-06-25,CUST-4693,36,Eskişehir,Ev & Yaşam,Ruj,2,1152.79,2305.58,2024-06,Tuesday
ORD-001568,2024-01-09,CUST-3994,63,İzmir,Elektronik,Vazo,4,683.87,2735.48,2024-01,Tuesday
ORD-001569,2024-04-08,CUST-3946,28,Adana,Spor,Halı,2,2229.78,4459.56,2024-04,Monday
ORD-001570,2024-01-20,CUST-2449,51,Ankara,Spor,Tablet,3,4444.16,13332.48,2024-01,Saturday
ORD-001571,2024-08-28,CUST-2298,24,İstanbul,Kozmetik,Tişört,3,1299.62,3898.86,2024-08,Wednesday
ORD-001572,2024-03-01,CUST-4784,61,Ankara,Giyim,Halter Seti,1,1900.08,1900.08,2024-03,Friday
ORD-001573,2024-06-26,CUST-3331,51,Ankara,Ev & Yaşam,Yoga Matı,3,4238.03,12714.09,2024-06,Wednesday
ORD-001574,2024-12-03,CUST-1979,37,Eskişehir,Elektronik,Elbise,4,3108.19,12432.76,2024-12,Tuesday
ORD-001575,2024-03-02,CUST-3220,55,İstanbul,Giyim,Futbol Topu,3,3770.5,11311.5,2024-03,Saturday
ORD-001576,2024-05-24,CUST-4398,41,Diğer,Kozmetik,Ayakkabı,1,1109.3,1109.3,2024-05,Friday
ORD-001577,2024-08-03,CUST-4789,27,Diğer,Kozmetik,Parfüm,2,3596.62,7193.24,2024-08,Saturday
ORD-001578,2024-01-03,CUST-4134,49,İstanbul,Giyim,Telefon,3,1176.67,3530.01,2024-01,Wednesday
ORD-001579,2024-06-08,CUST-4144,32,İstanbul,Kitap,Laptop,4,4937.2,19748.8,2024-06,Saturday
ORD-001580,2024-08-14,CUST-3810,54,Diğer,Spor,Kulaklık,4,2821.44,11285.76,2024-08,Wednesday
ORD-001581,2024-09-25,CUST-2659,37,Diğer,Elektronik,Kot Pantolon,4,3493.41,13973.64,2024-09,Wednesday
ORD-001582,2024-04-29,CUST-2398,20,Ankara,Elektronik,Tişört,2,636.09,1272.18,2024-04,Monday
ORD-001583,2024-03-29,CUST-1632,54,İstanbul,Elektronik,Şiir,4,1290.75,5163.0,2024-03,Friday
ORD-001584,2024-11-24,CUST-2531,57,İzmir,Giyim,Yoga Matı,1,741.72,741.72,2024-11,Sunday
ORD-001585,2024-03-08,CUST-1786,25,Antalya,Kitap,Yoga Matı,1,1981.35,1981.35,2024-03,Friday
ORD-001586,2024-12-22,CUST-3990,57,İstanbul,Ev & Yaşam,Bilim Kurgu,4,1456.47,5825.88,2024-12,Sunday
ORD-001587,2024-04-07,CUST-4059,61,Adana,Kozmetik,Ders Kitabı,3,3677.97,11033.91,2024-04,Sunday
ORD-001588,2024-09-23,CUST-1397,40,İstanbul,Giyim,Smartwatch,4,588.11,2352.44,2024-09,Monday
ORD-001589,2024-04-14,CUST-2143,57,İstanbul,Ev & Yaşam,Ders Kitabı,1,3772.69,3772.69,2024-04,Sunday
ORD-001590,2024-11-18,CUST-1933,28,Ankara,Kozmetik,Elbise,1,276.24,276.24,2024-11,Monday
ORD-001591,2024-05-02,CUST-2460,63,Ankara,Kozmetik,Ayna,1,1049.99,1049.99,2024-05,Thursday
ORD-001592,2024-01-29,CUST-2852,25,İstanbul,Kitap,Tişört,3,3970.23,11910.69,2024-01,Monday
ORD-001593,2024-05-16,CUST-3723,46,Ankara,Spor,Şiir,3,3726.74,11180.22,2024-05,Thursday
ORD-001594,2024-07-13,CUST-3983,47,İstanbul,Elektronik,Bisiklet,3,2407.81,7223.43,2024-07,Saturday
ORD-001595,2024-08-13,CUST-3512,27,İstanbul,Ev & Yaşam,Tişört,1,297.41,297.41,2024-08,Tuesday
ORD-001596,2024-11-27,CUST-1285,56,İstanbul,Giyim,Halter Seti,2,3068.97,6137.94,2024-11,Wednesday
ORD-001597,2024-06-18,CUST-1264,45,Diğer,Ev & Yaşam,Ayakkabı,4,2063.28,8253.12,2024-06,Tuesday
ORD-001598,2024-01-09,CUST-3367,53,Ankara,Spor,Futbol Topu,4,1616.81,6467.24,2024-01,Tuesday
ORD-001599,2024-02-09,CUST-3720,30,Ankara,Elektronik,Ruj,1,3220.03,3220.03,2024-02,Friday
ORD-001600,2024-01-25,CUST-4447,49,İzmir,Ev & Yaşam,Ayakkabı,3,2211.24,6633.72,2024-01,Thursday
ORD-001601,2024-09-17,CUST-3867,53,Diğer,Spor,Halter Seti,2,507.48,1014.96,2024-09,Tuesday
ORD-001602,2024-08-13,CUST-3136,54,İstanbul,Giyim,Ayna,2,4583.95,9167.9,2024-08,Tuesday
ORD-001603,2024-05-03,CUST-2677,43,Antalya,Kitap,Laptop,3,3903.54,11710.62,2024-05,Friday
ORD-001604,2024-02-07,CUST-2226,39,Adana,Kozmetik,Ayakkabı,4,329.07,1316.28,2024-02,Wednesday
ORD-001605,2024-11-23,CUST-1820,21,Bursa,Giyim,Lambader,4,2649.07,10596.28,2024-11,Saturday
ORD-001606,2024-09-07,CUST-2762,48,İstanbul,Elektronik,Kulaklık,2,462.72,925.44,2024-09,Saturday
ORD-001607,2024-06-24,CUST-4048,35,Antalya,Kozmetik,Tişört,2,4194.58,8389.16,2024-06,Monday
ORD-001608,2024-03-30,CUST-3381,55,İstanbul,Giyim,Halı,3,3084.42,9253.26,2024-03,Saturday
ORD-001609,2024-02-06,CUST-3269,41,İzmir,Giyim,Halı,4,903.62,3614.48,2024-02,Tuesday
ORD-001610,2024-11-11,CUST-1040,40,Adana,Giyim,Ruj,2,152.67,305.34,2024-11,Monday
ORD-001611,2024-06-24,CUST-2731,39,İstanbul,Giyim,Ayna,4,206.33,825.32,2024-06,Monday
ORD-001612,2024-10-10,CUST-1067,19,Kayseri,Kozmetik,Güneş Kremi,2,2561.46,5122.92,2024-10,Thursday
ORD-001613,2024-03-21,CUST-1987,48,İstanbul,Elektronik,Bilim Kurgu,3,3685.15,11055.45,2024-03,Thursday
ORD-001614,2024-04-23,CUST-2799,28,Kayseri,Spor,Futbol Topu,4,648.16,2592.64,2024-04,Tuesday
ORD-001615,2024-02-09,CUST-3561,45,Ankara,Ev & Yaşam,Laptop,2,1145.36,2290.72,2024-02,Friday
ORD-001616,2024-10-27,CUST-4944,63,İstanbul,Kitap,Bisiklet,2,1669.94,3339.88,2024-10,Sunday
ORD-001617,2024-08-11,CUST-4708,49,İstanbul,Ev & Yaşam,Bisiklet,2,1129.48,2258.96,2024-08,Sunday
ORD-001618,2024-11-13,CUST-4693,22,Diğer,Ev & Yaşam,Ruj,2,1987.12,3974.24,2024-11,Wednesday
ORD-001619,2024-12-14,CUST-2621,55,İstanbul,Kitap,Bisiklet,3,2820.09,8460.27,2024-12,Saturday
ORD-001620,2024-04-24,CUST-2655,27,İstanbul,Kozmetik,Halı,4,3440.44,13761.76,2024-04,Wednesday
ORD-001621,2024-07-04,CUST-4198,57,İstanbul,Elektronik,Güneş Kremi,4,4820.69,19282.76,2024-07,Thursday
ORD-001622,2024-11-18,CUST-2278,63,Bursa,Kitap,Yoga Matı,1,4657.68,4657.68,2024-11,Monday
ORD-001623,2024-02-25,CUST-1694,41,İzmir,Elektronik,Maskara,4,2872.13,11488.52,2024-02,Sunday
ORD-001624,2024-02-09,CUST-4087,52,İstanbul,Kozmetik,Roman,1,3684.04,3684.04,2024-02,Friday
ORD-001625,2024-12-19,CUST-3524,61,İstanbul,Ev & Yaşam,Ruj,2,4756.82,9513.64,2024-12,Thursday
ORD-001626,2024-02-09,CUST-2085,40,İstanbul,Elektronik,Ayakkabı,3,463.19,1389.57,2024-02,Friday
ORD-001627,2024-12-12,CUST-3928,34,İstanbul,Kozmetik,Perde,3,77.89,233.67,2024-12,Thursday
ORD-001628,2024-08-24,CUST-3479,18,Ankara,Kozmetik,Laptop,2,197.51,395.02,2024-08,Saturday
ORD-001629,2024-10-15,CUST-2693,48,Adana,Spor,Ayakkabı,1,2838.58,2838.58,2024-10,Tuesday
ORD-001630,2024-09-18,CUST-3315,48,İstanbul,Kitap,Tişört,2,3826.03,7652.06,2024-09,Wednesday
ORD-001631,2024-08-03,CUST-2058,59,Ankara,Spor,Kot Pantolon,3,1867.02,5601.06,2024-08,Saturday
ORD-001632,2024-05-26,CUST-1778,59,Ankara,Ev & Yaşam,Yoga Matı,3,2748.93,8246.79,2024-05,Sunday
ORD-001633,2024-12-01,CUST-4647,51,Diğer,Kitap,Nemlendirici,4,2606.01,10424.04,2024-12,Sunday
ORD-001634,2024-06-16,CUST-1493,26,Diğer,Ev & Yaşam,Güneş Kremi,1,519.12,519.12,2024-06,Sunday
ORD-001635,2024-04-01,CUST-2585,39,Gaziantep,Spor,Bisiklet,4,1641.86,6567.44,2024-04,Monday
ORD-001636,2024-12-18,CUST-2492,30,İstanbul,Kozmetik,Perde,3,146.2,438.6,2024-12,Wednesday
ORD-001637,2024-02-28,CUST-2790,42,İstanbul,Ev & Yaşam,Yoga Matı,3,597.99,1793.97,2024-02,Wednesday
ORD-001638,2024-02-28,CUST-1660,35,İstanbul,Kitap,Koşu Bandı,4,4068.7,16274.8,2024-02,Wednesday
ORD-001639,2024-10-30,CUST-2348,29,İstanbul,Kitap,Bisiklet,4,4155.6,16622.4,2024-10,Wednesday
ORD-001640,2024-06-17,CUST-2327,57,İzmir,Ev & Yaşam,Perde,3,4019.63,12058.89,2024-06,Monday
ORD-001641,2024-09-25,CUST-2299,34,Konya,Kitap,Vazo,4,3647.75,14591.0,2024-09,Wednesday
ORD-001642,2024-12-28,CUST-4940,32,Eskişehir,Kozmetik,Bilim Kurgu,4,3976.9,15907.6,2024-12,Saturday
ORD-001643,2024-02-14,CUST-2986,59,Kayseri,Kozmetik,Şiir,1,3371.36,3371.36,2024-02,Wednesday
ORD-001644,2024-12-10,CUST-4755,32,Ankara,Kitap,Ders Kitabı,3,3365.68,10097.04,2024-12,Tuesday
ORD-001645,2024-06-29,CUST-4060,32,Antalya,Ev & Yaşam,Roman,2,3353.44,6706.88,2024-06,Saturday
ORD-001646,2024-06-18,CUST-3044,56,İstanbul,Spor,Parfüm,1,2594.51,2594.51,2024-06,Tuesday
ORD-001647,2024-12-21,CUST-4272,30,İstanbul,Kitap,Kot Pantolon,2,1848.57,3697.14,2024-12,Saturday
ORD-001648,2024-07-09,CUST-4516,34,Adana,Kitap,Ayakkabı,4,3664.47,14657.88,2024-07,Tuesday
ORD-001649,2024-06-03,CUST-2928,49,İstanbul,Kitap,Bilim Kurgu,4,1528.3,6113.2,2024-06,Monday
ORD-001650,2024-07-06,CUST-2347,26,Ankara,Kitap,Ders Kitabı,2,2737.37,5474.74,2024-07,Saturday
ORD-001651,2024-01-07,CUST-2058,57,İstanbul,Ev & Yaşam,Smartwatch,4,2195.11,8780.44,2024-01,Sunday
ORD-001652,2024-05-12,CUST-1976,37,Antalya,Spor,Kot Pantolon,4,1419.28,5677.12,2024-05,Sunday
ORD-001653,2024-08-22,CUST-1481,43,Konya,Spor,Smartwatch,1,4874.72,4874.72,2024-08,Thursday
ORD-001654,2024-02-14,CUST-1727,44,İstanbul,Elektronik,Kulaklık,2,1330.82,2661.64,2024-02,Wednesday
ORD-001655,2024-11-09,CUST-3527,38,Gaziantep,Kitap,Futbol Topu,1,1581.0,1581.0,2024-11,Saturday
ORD-001656,2024-09-05,CUST-4136,35,İstanbul,Kitap,Maskara,2,849.86,1699.72,2024-09,Thursday
ORD-001657,2024-01-31,CUST-2031,30,Ankara,Elektronik,Vazo,1,4123.75,4123.75,2024-01,Wednesday
ORD-001658,2024-01-23,CUST-4372,33,Adana,Spor,Kot Pantolon,3,2953.62,8860.86,2024-01,Tuesday
ORD-001659,2024-06-08,CUST-1342,26,Antalya,Giyim,Bilim Kurgu,3,3084.54,9253.62,2024-06,Saturday
ORD-001660,2024-12-28,CUST-4502,29,Diğer,Kozmetik,Ders Kitabı,2,4111.78,8223.56,2024-12,Saturday
ORD-001661,2024-06-06,CUST-2447,61,İstanbul,Giyim,Halı,3,1747.45,5242.35,2024-06,Thursday
ORD-001662,2024-02-08,CUST-3379,55,Antalya,Spor,Tişört,1,1008.49,1008.49,2024-02,Thursday
ORD-001663,2024-03-22,CUST-3485,36,Bursa,Kitap,Bilim Kurgu,2,1032.11,2064.22,2024-03,Friday
ORD-001664,2024-12-21,CUST-4659,24,Diğer,Giyim,Ders Kitabı,3,3676.47,11029.41,2024-12,Saturday
ORD-001665,2024-09-14,CUST-3221,52,İstanbul,Ev & Yaşam,Koşu Bandı,3,3089.87,9269.61,2024-09,Saturday
ORD-001666,2024-07-24,CUST-3606,35,Konya,Ev & Yaşam,Smartwatch,2,1071.38,2142.76,2024-07,Wednesday
ORD-001667,2024-03-17,CUST-1526,33,İzmir,Elektronik,Bilim Kurgu,3,768.07,2304.21,2024-03,Sunday
ORD-001668,2024-01-12,CUST-2896,56,İstanbul,Spor,Güneş Kremi,3,647.4,1942.2,2024-01,Friday
ORD-001669,2024-10-21,CUST-1658,21,Ankara,Spor,Ayakkabı,2,3157.6,6315.2,2024-10,Monday
ORD-001670,2024-08-11,CUST-3073,42,İstanbul,Giyim,Güneş Kremi,3,50.59,151.77,2024-08,Sunday
ORD-001671,2024-01-13,CUST-1819,49,İzmir,Kitap,Halı,3,140.68,422.04,2024-01,Saturday
ORD-001672,2024-02-15,CUST-3652,57,Diğer,Spor,Koşu Bandı,3,1978.29,5934.87,2024-02,Thursday
ORD-001673,2024-06-03,CUST-1405,30,İzmir,Giyim,Elbise,3,3472.18,10416.54,2024-06,Monday
ORD-001674,2024-04-22,CUST-3279,62,Bursa,Giyim,Halter Seti,4,3490.44,13961.76,2024-04,Monday
ORD-001675,2024-08-20,CUST-3580,34,İzmir,Kozmetik,Tablet,2,2179.09,4358.18,2024-08,Tuesday
ORD-001676,2024-01-17,CUST-4890,54,İstanbul,Kozmetik,Bilim Kurgu,4,3470.81,13883.24,2024-01,Wednesday
ORD-001677,2024-12-25,CUST-2573,23,İstanbul,Spor,Mont,4,2629.43,10517.72,2024-12,Wednesday
ORD-001678,2024-08-10,CUST-2811,36,Ankara,Giyim,Ayna,1,4885.81,4885.81,2024-08,Saturday
ORD-001679,2024-12-19,CUST-1504,30,İstanbul,Elektronik,Tablet,4,854.18,3416.72,2024-12,Thursday
ORD-001680,2024-07-06,CUST-4740,43,İstanbul,Elektronik,Laptop,4,3023.3,12093.2,2024-07,Saturday
ORD-001681,2024-12-09,CUST-1178,31,İzmir,Kozmetik,Futbol Topu,1,2481.63,2481.63,2024-12,Monday
ORD-001682,2024-12-30,CUST-1131,48,İstanbul,Spor,Laptop,3,1012.61,3037.83,2024-12,Monday
ORD-001683,2024-06-11,CUST-2846,21,İstanbul,Kitap,Tişört,3,3762.45,11287.35,2024-06,Tuesday
ORD-001684,2024-11-21,CUST-2478,56,Ankara,Elektronik,Yoga Matı,4,1413.76,5655.04,2024-11,Thursday
ORD-001685,2024-03-14,CUST-3395,25,İstanbul,Elektronik,Laptop,1,1939.46,1939.46,2024-03,Thursday
ORD-001686,2024-08-20,CUST-3587,42,Diğer,Kozmetik,Perde,3,1905.41,5716.23,2024-08,Tuesday
ORD-001687,2024-08-11,CUST-1771,30,Eskişehir,Kozmetik,Maskara,1,1258.81,1258.81,2024-08,Sunday
ORD-001688,2024-11-14,CUST-2429,49,Adana,Spor,Tişört,2,2181.99,4363.98,2024-11,Thursday
ORD-001689,2024-02-29,CUST-3123,55,İstanbul,Kozmetik,Perde,2,2393.06,4786.12,2024-02,Thursday
ORD-001690,2024-11-30,CUST-1578,55,Konya,Ev & Yaşam,Lambader,2,3733.9,7467.8,2024-11,Saturday
ORD-001691,2024-08-09,CUST-3901,45,Gaziantep,Giyim,Bisiklet,2,3837.09,7674.18,2024-08,Friday
ORD-001692,2024-02-06,CUST-2515,47,Konya,Elektronik,Şiir,4,834.85,3339.4,2024-02,Tuesday
ORD-001693,2024-10-04,CUST-1193,20,İstanbul,Ev & Yaşam,Halter Seti,2,2984.22,5968.44,2024-10,Friday
ORD-001694,2024-07-14,CUST-3007,45,Bursa,Kitap,Mont,2,4486.18,8972.36,2024-07,Sunday
ORD-001695,2024-12-17,CUST-2185,20,Kayseri,Ev & Yaşam,Mont,1,588.49,588.49,2024-12,Tuesday
ORD-001696,2024-08-29,CUST-3394,62,İzmir,Spor,Futbol Topu,3,2390.92,7172.76,2024-08,Thursday
ORD-001697,2024-11-19,CUST-3998,51,Bursa,Kitap,Roman,1,3764.25,3764.25,2024-11,Tuesday
ORD-001698,2024-08-06,CUST-2384,33,Ankara,Kitap,Koşu Bandı,4,3076.88,12307.52,2024-08,Tuesday
ORD-001699,2024-07-10,CUST-2792,39,İzmir,Kozmetik,Tişört,2,547.9,1095.8,2024-07,Wednesday
ORD-001700,2024-01-17,CUST-4655,49,İstanbul,Ev & Yaşam,Ders Kitabı,3,2013.2,6039.6,2024-01,Wednesday
ORD-001701,2024-01-12,CUST-2110,55,Bursa,Spor,Kot Pantolon,3,2560.84,7682.52,2024-01,Friday
ORD-001702,2024-07-11,CUST-4333,25,İstanbul,Elektronik,Roman,2,4979.44,9958.88,2024-07,Thursday
ORD-001703,2024-01-22,CUST-3261,25,Ankara,Kozmetik,Şiir,2,934.11,1868.22,2024-01,Monday
ORD-001704,2024-04-29,CUST-4736,23,İstanbul,Ev & Yaşam,Futbol Topu,4,4913.0,19652.0,2024-04,Monday
ORD-001705,2024-07-28,CUST-4793,31,İzmir,Elektronik,Futbol Topu,4,1911.94,7647.76,2024-07,Sunday
ORD-001706,2024-11-01,CUST-2936,49,İstanbul,Ev & Yaşam,Futbol Topu,2,1041.59,2083.18,2024-11,Friday
ORD-001707,2024-09-26,CUST-3620,52,Antalya,Kozmetik,Biyografi,2,2099.84,4199.68,2024-09,Thursday
ORD-001708,2024-07-10,CUST-1779,27,Gaziantep,Elektronik,Ders Kitabı,2,3089.28,6178.56,2024-07,Wednesday
ORD-001709,2024-06-23,CUST-1261,20,İstanbul,Kozmetik,Kot Pantolon,2,1106.81,2213.62,2024-06,Sunday
ORD-001710,2024-10-11,CUST-1729,29,İstanbul,Ev & Yaşam,Perde,3,1492.62,4477.86,2024-10,Friday
ORD-001711,2024-07-22,CUST-1282,48,İstanbul,Kitap,Koşu Bandı,4,4280.01,17120.04,2024-07,Monday
ORD-001712,2024-06-12,CUST-4719,46,Eskişehir,Giyim,Parfüm,2,4995.1,9990.2,2024-06,Wednesday
ORD-001713,2024-09-07,CUST-2490,22,İzmir,Kitap,Kot Pantolon,2,1624.95,3249.9,2024-09,Saturday
ORD-001714,2024-08-14,CUST-4451,42,Ankara,Kozmetik,Ayakkabı,3,786.84,2360.52,2024-08,Wednesday
ORD-001715,2024-01-07,CUST-1361,58,İstanbul,Kozmetik,Smartwatch,1,3976.2,3976.2,2024-01,Sunday
ORD-001716,2024-01-29,CUST-4520,48,Bursa,Kozmetik,Koşu Bandı,2,3022.26,6044.52,2024-01,Monday
ORD-001717,2024-02-02,CUST-1440,38,Eskişehir,Elektronik,Ayakkabı,3,546.99,1640.97,2024-02,Friday
ORD-001718,2024-05-13,CUST-3140,37,Kayseri,Spor,Telefon,3,4736.52,14209.56,2024-05,Monday
ORD-001719,2024-03-19,CUST-2644,56,Bursa,Kozmetik,Parfüm,1,436.35,436.35,2024-03,Tuesday
